VisitYear,VisitMonth,Continent,RegionId,CountryId,CityId,AttractionId,AttractionType,Attraction_Popularity,Visit_Frequency,User_Experience,Season,VisitMode
2016,7,1,8,51,743,640,8,1.6130337772788563,-0.19539000018213973,1,2,1
2016,7,4,19,144,6624,640,8,1.6130337772788563,-0.19539000018213973,1,2,1
2016,7,1,8,48,535,640,8,1.6130337772788563,-0.48406557357156066,1,2,3
2016,7,4,21,163,8054,640,8,1.6130337772788563,-0.19539000018213973,1,2,1
2016,6,1,8,48,549,640,8,1.6130337772788563,-0.19539000018213973,1,2,3
2015,8,3,15,109,3915,640,8,1.6130337772788563,0.09328557320728123,1,2,1
2016,6,1,8,51,1804,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,7,4,21,163,8939,640,8,1.6130337772788563,0.09328557320728123,1,2,1
2016,6,1,8,51,1474,640,8,1.6130337772788563,0.09328557320728123,1,2,1
2016,7,1,8,51,859,640,8,1.6130337772788563,-0.19539000018213973,1,2,1
2016,6,3,15,109,5440,640,8,1.6130337772788563,-0.19539000018213973,1,2,2
2016,6,3,15,109,3915,640,8,1.6130337772788563,-0.19539000018213973,1,2,2
2016,6,4,21,163,8513,640,8,1.6130337772788563,-0.19539000018213973,1,2,1
2016,6,1,8,51,781,640,8,1.6130337772788563,-0.48406557357156066,1,2,2
2016,5,3,15,109,5011,640,8,1.6130337772788563,-0.19539000018213973,1,1,3
2016,6,4,21,163,8196,640,8,1.6130337772788563,-0.48406557357156066,1,2,0
2016,5,2,14,106,3551,640,8,1.6130337772788563,-0.19539000018213973,1,1,1
2016,3,2,13,93,2690,640,8,1.6130337772788563,-0.19539000018213973,1,1,1
2016,6,4,21,163,8144,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,6,1,8,48,526,640,8,1.6130337772788563,0.09328557320728123,1,2,4
2016,6,1,8,51,2062,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,5,2,11,69,2282,640,8,1.6130337772788563,0.09328557320728123,1,1,1
2016,4,0,4,22,136,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,1,8,51,743,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,3,1,8,48,426,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,6,1,8,51,1299,640,8,1.6130337772788563,-0.48406557357156066,1,2,2
2016,6,3,15,109,5399,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,2,1,8,48,535,640,8,1.6130337772788563,-0.19539000018213973,1,3,3
2016,5,3,15,109,4940,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,6,1,8,51,1486,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,5,1,8,51,1002,640,8,1.6130337772788563,0.09328557320728123,1,1,1
2016,6,3,15,109,5267,640,8,1.6130337772788563,-0.48406557357156066,1,2,3
2016,6,3,15,109,4940,640,8,1.6130337772788563,-0.48406557357156066,1,2,2
2016,6,1,8,51,1870,640,8,1.6130337772788563,-0.48406557357156066,1,2,3
2016,6,0,4,22,107,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,6,3,15,109,4940,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,5,1,8,51,1376,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,6,1,8,48,426,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,6,3,15,109,4490,640,8,1.6130337772788563,1.825339013543807,2,2,3
2016,6,1,9,54,2201,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,6,2,14,106,3551,640,8,1.6130337772788563,-0.19539000018213973,1,2,2
2016,6,4,21,163,8306,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,6,2,14,106,3551,640,8,1.6130337772788563,0.09328557320728123,1,2,2
2016,6,1,8,51,1722,640,8,1.6130337772788563,-0.48406557357156066,1,2,3
2016,5,1,8,51,2012,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,6,3,15,109,4940,640,8,1.6130337772788563,-0.48406557357156066,1,2,4
2016,6,2,14,101,3285,640,8,1.6130337772788563,-0.19539000018213973,1,2,2
2016,4,1,8,51,1804,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,5,1,8,48,426,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,5,3,15,109,3696,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,4,2,11,71,2385,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,5,1,8,51,1434,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,5,2,14,106,3551,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,5,3,15,109,4303,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,5,3,15,109,5071,640,8,1.6130337772788563,1.247987866764965,2,1,3
2016,5,4,21,163,8331,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,5,1,8,51,1552,640,8,1.6130337772788563,-0.19539000018213973,1,1,2
2015,6,2,13,93,2819,640,8,1.6130337772788563,-0.48406557357156066,1,2,2
2016,5,1,8,51,780,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,5,1,8,48,545,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,5,1,8,48,426,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,5,4,17,133,6163,640,8,1.6130337772788563,-0.48406557357156066,1,1,4
2016,5,3,15,109,3750,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,5,1,8,51,1806,640,8,1.6130337772788563,-0.19539000018213973,1,1,1
2016,4,4,21,158,7212,640,8,1.6130337772788563,0.6706367199861232,2,1,1
2016,5,0,4,22,161,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,0,4,22,106,640,8,1.6130337772788563,-0.19539000018213973,1,1,3
2016,5,3,15,109,5399,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,5,4,21,163,8687,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,5,1,8,48,570,640,8,1.6130337772788563,-0.19539000018213973,1,1,1
2016,5,1,8,48,545,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,5,0,4,17,82,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,5,2,14,101,3267,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,4,0,5,27,220,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,2,3,15,109,3915,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,4,4,21,163,8908,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,5,3,16,115,5566,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,4,20,156,7033,640,8,1.6130337772788563,1.536663440154386,2,1,3
2016,4,1,8,48,426,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,2,1,8,51,1552,640,8,1.6130337772788563,-0.48406557357156066,1,3,4
2016,5,2,14,101,3285,640,8,1.6130337772788563,0.38196114659670216,2,1,1
2016,4,1,8,50,611,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,4,1,8,51,1836,640,8,1.6130337772788563,-0.19539000018213973,1,1,1
2016,4,4,21,158,7214,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,1,8,48,545,640,8,1.6130337772788563,-0.19539000018213973,1,1,1
2016,4,3,15,109,4940,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,4,1,8,51,1366,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,4,3,15,109,3981,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,4,2,14,106,3551,640,8,1.6130337772788563,-0.19539000018213973,1,1,4
2016,4,4,19,145,6713,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,4,3,15,109,4269,640,8,1.6130337772788563,0.6706367199861232,2,1,1
2016,4,1,8,51,1303,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,4,2,14,101,3013,640,8,1.6130337772788563,0.09328557320728123,1,1,3
2015,10,2,14,101,3095,640,8,1.6130337772788563,0.38196114659670216,2,0,1
2016,4,4,17,125,5954,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,1,8,48,394,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,4,1,8,51,1376,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,4,21,163,8258,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,4,4,21,163,8513,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,3,3,15,109,3687,640,8,1.6130337772788563,0.09328557320728123,1,1,3
2016,4,1,8,51,1847,640,8,1.6130337772788563,-0.19539000018213973,1,1,3
2016,4,4,21,163,8880,640,8,1.6130337772788563,-0.19539000018213973,1,1,2
2016,3,3,15,109,4925,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,1,8,48,496,640,8,1.6130337772788563,-0.19539000018213973,1,1,1
2016,4,1,8,51,1237,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,1,8,48,523,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,1,8,51,1612,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,2,11,69,2292,640,8,1.6130337772788563,-0.48406557357156066,1,1,4
2016,3,1,8,51,765,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,4,1,8,48,535,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,3,3,15,109,3693,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,4,2,12,89,2623,640,8,1.6130337772788563,-0.19539000018213973,1,1,2
2016,3,1,8,48,545,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,4,2,11,71,2389,640,8,1.6130337772788563,-0.48406557357156066,1,1,3
2016,2,1,8,48,426,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,3,1,8,48,426,640,8,1.6130337772788563,0.38196114659670216,2,1,1
2016,3,1,8,51,1794,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2016,3,3,15,109,5368,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,3,2,14,101,3285,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,3,4,21,163,8313,640,8,1.6130337772788563,0.09328557320728123,1,1,1
2016,3,2,14,106,3551,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2015,6,4,19,141,6424,640,8,1.6130337772788563,-0.19539000018213973,1,2,2
2016,3,4,17,135,6306,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,2,2,11,69,2298,640,8,1.6130337772788563,0.38196114659670216,2,3,1
2016,3,0,4,22,106,640,8,1.6130337772788563,0.38196114659670216,2,1,4
2016,3,2,13,93,2807,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2015,9,1,8,51,1616,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2016,3,4,17,125,5954,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,3,3,15,109,4940,640,8,1.6130337772788563,-0.19539000018213973,1,1,1
2016,3,1,8,48,573,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,3,2,12,80,2534,640,8,1.6130337772788563,-0.19539000018213973,1,1,1
2016,1,1,8,51,935,640,8,1.6130337772788563,-0.48406557357156066,1,3,4
2016,2,4,19,145,6701,640,8,1.6130337772788563,0.09328557320728123,1,3,1
2016,3,1,8,51,1473,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,1,3,15,109,4303,640,8,1.6130337772788563,0.09328557320728123,1,3,2
2016,2,1,8,48,545,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,2,1,8,51,1995,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2015,10,2,14,105,3456,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2016,3,2,11,71,2400,640,8,1.6130337772788563,0.09328557320728123,1,1,2
2016,3,3,15,109,4328,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,3,3,15,109,4902,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2016,2,1,8,51,892,640,8,1.6130337772788563,-0.48406557357156066,1,3,4
2016,2,1,8,51,1498,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,2,2,14,101,3112,640,8,1.6130337772788563,-0.48406557357156066,1,3,2
2016,2,0,2,7,26,640,8,1.6130337772788563,-0.48406557357156066,1,3,4
2016,2,3,16,115,5671,640,8,1.6130337772788563,0.09328557320728123,1,3,1
2016,2,2,13,95,2938,640,8,1.6130337772788563,-0.48406557357156066,1,3,4
2016,2,3,15,109,5071,640,8,1.6130337772788563,0.38196114659670216,2,3,0
2016,2,4,20,148,6740,640,8,1.6130337772788563,-0.48406557357156066,1,3,2
2016,2,1,8,51,686,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,1,3,15,109,4714,640,8,1.6130337772788563,-0.48406557357156066,1,3,2
2016,2,3,15,109,3915,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,2,1,8,48,335,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,2,1,8,51,707,640,8,1.6130337772788563,-0.19539000018213973,1,3,4
2016,2,1,8,51,1806,640,8,1.6130337772788563,-0.19539000018213973,1,3,4
2015,7,3,15,109,5071,640,8,1.6130337772788563,0.38196114659670216,2,2,3
2016,2,3,15,109,4330,640,8,1.6130337772788563,-0.48406557357156066,1,3,2
2015,7,3,15,109,4940,640,8,1.6130337772788563,0.09328557320728123,1,2,2
2016,2,2,11,69,2283,640,8,1.6130337772788563,-0.48406557357156066,1,3,3
2015,7,0,4,22,100,640,8,1.6130337772788563,-0.48406557357156066,1,2,3
2015,12,2,11,73,2445,640,8,1.6130337772788563,-0.19539000018213973,1,3,1
2016,2,4,20,151,6946,640,8,1.6130337772788563,-0.19539000018213973,1,3,1
2015,12,1,8,48,580,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,2,3,15,109,3989,640,8,1.6130337772788563,-0.48406557357156066,1,3,3
2016,2,4,21,163,9135,640,8,1.6130337772788563,0.959312293375544,2,3,1
2015,4,1,8,48,426,640,8,1.6130337772788563,0.09328557320728123,1,1,4
2015,11,1,8,51,1434,640,8,1.6130337772788563,-0.48406557357156066,1,0,3
2016,1,2,11,74,2467,640,8,1.6130337772788563,-0.19539000018213973,1,3,4
2016,1,4,19,144,6567,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,1,1,8,50,614,640,8,1.6130337772788563,0.6706367199861232,2,3,1
2016,1,1,8,51,2035,640,8,1.6130337772788563,-0.48406557357156066,1,3,4
2016,1,4,21,162,7831,640,8,1.6130337772788563,0.09328557320728123,1,3,1
2016,1,3,16,115,5671,640,8,1.6130337772788563,-0.19539000018213973,1,3,3
2016,1,3,15,109,5135,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,1,1,8,48,535,640,8,1.6130337772788563,-0.19539000018213973,1,3,2
2016,1,3,15,109,3915,640,8,1.6130337772788563,1.247987866764965,2,3,4
2015,11,1,8,51,1930,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,12,2,12,87,2568,640,8,1.6130337772788563,2.114014586933228,2,3,2
2016,1,3,15,109,3705,640,8,1.6130337772788563,-0.19539000018213973,1,3,4
2016,1,2,12,89,2623,640,8,1.6130337772788563,0.38196114659670216,2,3,1
2016,1,1,8,48,535,640,8,1.6130337772788563,2.114014586933228,2,3,2
2016,1,1,8,51,1801,640,8,1.6130337772788563,1.247987866764965,2,3,1
2016,1,1,8,51,1512,640,8,1.6130337772788563,-0.19539000018213973,1,3,1
2016,1,3,15,109,5267,640,8,1.6130337772788563,-0.19539000018213973,1,3,2
2016,1,1,8,48,335,640,8,1.6130337772788563,-0.19539000018213973,1,3,1
2016,1,3,15,109,4325,640,8,1.6130337772788563,0.09328557320728123,1,3,3
2016,1,3,15,109,3687,640,8,1.6130337772788563,-0.19539000018213973,1,3,2
2016,1,3,15,109,3915,640,8,1.6130337772788563,-0.19539000018213973,1,3,3
2016,1,1,8,51,1434,640,8,1.6130337772788563,0.959312293375544,2,3,2
2015,12,1,8,51,929,640,8,1.6130337772788563,0.6706367199861232,2,3,1
2016,1,4,21,163,8320,640,8,1.6130337772788563,-0.19539000018213973,1,3,1
2016,1,3,15,109,5001,640,8,1.6130337772788563,0.959312293375544,2,3,2
2016,1,3,15,109,4622,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2015,5,1,8,48,468,640,8,1.6130337772788563,0.38196114659670216,2,1,1
2015,12,1,8,51,950,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2016,1,3,16,115,5488,640,8,1.6130337772788563,0.959312293375544,2,3,1
2016,1,1,8,51,667,640,8,1.6130337772788563,-0.48406557357156066,1,3,4
2016,1,3,15,109,5318,640,8,1.6130337772788563,-0.48406557357156066,1,3,3
2015,12,1,8,51,1434,640,8,1.6130337772788563,-0.48406557357156066,1,3,2
2015,12,3,15,109,3915,640,8,1.6130337772788563,0.959312293375544,2,3,1
2015,12,2,14,106,3551,640,8,1.6130337772788563,-0.19539000018213973,1,3,2
2015,8,3,15,109,4218,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2016,1,1,8,51,1450,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2015,12,1,8,51,1783,640,8,1.6130337772788563,-0.19539000018213973,1,3,2
2015,12,4,17,125,5928,640,8,1.6130337772788563,-0.48406557357156066,1,3,2
2015,9,3,16,115,5621,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2016,1,1,8,48,554,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2015,12,2,11,73,2445,640,8,1.6130337772788563,-0.48406557357156066,1,3,2
2015,12,1,8,51,640,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2015,12,2,14,106,3551,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2015,12,1,8,48,394,640,8,1.6130337772788563,-0.19539000018213973,1,3,2
2015,12,3,15,109,3931,640,8,1.6130337772788563,0.38196114659670216,2,3,4
2015,12,1,8,48,426,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2015,12,1,8,51,1434,640,8,1.6130337772788563,0.6706367199861232,2,3,2
2015,12,1,8,51,1525,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2015,12,3,15,109,3687,640,8,1.6130337772788563,-0.48406557357156066,1,3,2
2015,9,2,14,101,3098,640,8,1.6130337772788563,-0.19539000018213973,1,0,3
2015,11,3,15,109,4940,640,8,1.6130337772788563,-0.48406557357156066,1,0,2
2015,12,1,8,51,1434,640,8,1.6130337772788563,-0.19539000018213973,1,3,2
2015,12,2,14,107,3632,640,8,1.6130337772788563,-0.19539000018213973,1,3,4
2015,12,3,15,109,3921,640,8,1.6130337772788563,-0.48406557357156066,1,3,2
2015,12,1,8,51,1127,640,8,1.6130337772788563,-0.19539000018213973,1,3,2
2015,12,1,8,48,426,640,8,1.6130337772788563,-0.19539000018213973,1,3,3
2015,10,2,13,93,2776,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,11,4,21,163,8928,640,8,1.6130337772788563,-0.48406557357156066,1,0,2
2015,12,0,4,22,106,640,8,1.6130337772788563,0.09328557320728123,1,3,3
2015,12,3,15,109,4956,640,8,1.6130337772788563,4.423419174048595,0,3,2
2015,8,2,14,103,3354,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2015,11,3,15,109,5458,640,8,1.6130337772788563,-0.19539000018213973,1,0,2
2015,7,4,19,142,6512,640,8,1.6130337772788563,-0.19539000018213973,1,2,3
2015,11,4,20,151,6912,640,8,1.6130337772788563,1.825339013543807,2,0,1
2015,4,4,21,162,7748,640,8,1.6130337772788563,-0.48406557357156066,1,1,2
2015,11,1,8,51,1434,640,8,1.6130337772788563,-0.19539000018213973,1,0,2
2015,10,1,8,51,1552,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,11,2,13,93,2690,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,11,3,15,109,4940,640,8,1.6130337772788563,0.09328557320728123,1,0,3
2015,11,1,8,51,2043,640,8,1.6130337772788563,0.6706367199861232,2,0,2
2015,11,4,20,150,6788,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,11,1,8,51,1434,640,8,1.6130337772788563,0.09328557320728123,1,0,2
2015,11,1,8,48,441,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,11,1,8,48,545,640,8,1.6130337772788563,-0.19539000018213973,1,0,4
2015,11,4,21,163,8317,640,8,1.6130337772788563,-0.48406557357156066,1,0,4
2015,11,3,15,109,4330,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,11,4,21,163,8434,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,11,1,8,51,1313,640,8,1.6130337772788563,0.38196114659670216,2,0,2
2015,11,2,14,101,3260,640,8,1.6130337772788563,-0.19539000018213973,1,0,4
2015,11,1,8,48,426,640,8,1.6130337772788563,0.38196114659670216,2,0,2
2015,11,2,14,106,3551,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,11,3,15,109,4909,640,8,1.6130337772788563,-0.19539000018213973,1,0,3
2015,10,1,8,48,535,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,10,4,17,125,5824,640,8,1.6130337772788563,-0.19539000018213973,1,0,3
2015,10,1,8,48,554,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,10,1,8,51,1020,640,8,1.6130337772788563,-0.48406557357156066,1,0,3
2015,10,1,8,48,535,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2014,12,1,8,51,1384,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2015,10,3,15,109,5335,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,10,1,8,51,767,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,10,3,15,109,4865,640,8,1.6130337772788563,-0.48406557357156066,1,0,2
2015,10,4,17,128,6073,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,10,3,15,109,3973,640,8,1.6130337772788563,-0.19539000018213973,1,0,3
2015,10,3,15,109,3708,640,8,1.6130337772788563,-0.48406557357156066,1,0,3
2015,10,1,8,51,743,640,8,1.6130337772788563,-0.19539000018213973,1,0,3
2015,10,3,16,115,5488,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,10,4,21,163,8317,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,10,4,21,163,8317,640,8,1.6130337772788563,0.38196114659670216,2,0,4
2015,10,4,17,131,6131,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,9,4,21,163,9037,640,8,1.6130337772788563,-0.48406557357156066,1,0,2
2015,10,4,17,125,5840,640,8,1.6130337772788563,0.09328557320728123,1,0,1
2015,10,3,15,109,4940,640,8,1.6130337772788563,-0.48406557357156066,1,0,2
2014,12,4,21,158,7232,640,8,1.6130337772788563,-0.48406557357156066,1,3,1
2015,10,4,17,131,6149,640,8,1.6130337772788563,0.09328557320728123,1,0,1
2015,10,2,14,106,3551,640,8,1.6130337772788563,-0.19539000018213973,1,0,3
2015,10,2,12,77,2510,640,8,1.6130337772788563,0.38196114659670216,2,0,1
2015,10,1,8,51,692,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2014,11,3,15,109,4940,640,8,1.6130337772788563,-0.48406557357156066,1,0,3
2015,10,1,8,51,1147,640,8,1.6130337772788563,-0.19539000018213973,1,0,3
2015,10,1,8,51,1376,640,8,1.6130337772788563,0.38196114659670216,2,0,1
2015,10,2,13,93,2819,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,10,2,11,69,2266,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,9,1,8,48,535,640,8,1.6130337772788563,1.536663440154386,2,0,2
2015,9,4,21,163,9009,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,4,2,14,101,3297,640,8,1.6130337772788563,1.247987866764965,2,1,4
2015,10,1,8,48,535,640,8,1.6130337772788563,-0.48406557357156066,1,0,2
2015,6,4,17,131,6129,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2015,9,3,15,109,4366,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,9,4,21,159,7494,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,9,4,20,151,6912,640,8,1.6130337772788563,-0.19539000018213973,1,0,3
2015,9,1,8,51,1376,640,8,1.6130337772788563,-0.48406557357156066,1,0,2
2015,9,1,8,51,1434,640,8,1.6130337772788563,-0.48406557357156066,1,0,2
2015,10,3,16,115,5671,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2015,9,1,8,51,859,640,8,1.6130337772788563,-0.19539000018213973,1,0,1
2014,10,1,8,51,1434,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,9,4,20,157,7098,640,8,1.6130337772788563,-0.48406557357156066,1,0,4
2015,9,4,21,163,8487,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,6,1,8,51,1892,640,8,1.6130337772788563,-0.48406557357156066,1,2,3
2015,9,1,8,51,1804,640,8,1.6130337772788563,-0.48406557357156066,1,0,3
2015,9,4,21,163,8434,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,9,4,17,126,6039,640,8,1.6130337772788563,-0.48406557357156066,1,0,3
2015,5,3,15,109,5066,640,8,1.6130337772788563,-0.48406557357156066,1,1,1
2015,9,1,8,48,426,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,9,1,8,48,535,640,8,1.6130337772788563,-0.48406557357156066,1,0,3
2015,9,4,21,162,7772,640,8,1.6130337772788563,-0.48406557357156066,1,0,0
2015,9,1,8,51,1451,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,9,4,21,163,8564,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,9,1,8,51,1434,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,9,4,19,143,6558,640,8,1.6130337772788563,0.38196114659670216,2,0,1
2015,9,1,8,48,535,640,8,1.6130337772788563,-0.48406557357156066,1,0,2
2015,7,1,8,51,1434,640,8,1.6130337772788563,-0.48406557357156066,1,2,2
2015,7,1,8,51,2064,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2015,9,2,14,103,3354,640,8,1.6130337772788563,-0.48406557357156066,1,0,3
2015,8,2,14,101,3287,640,8,1.6130337772788563,-0.48406557357156066,1,2,2
2015,8,4,20,155,7023,640,8,1.6130337772788563,-0.19539000018213973,1,2,1
2015,9,2,12,89,2623,640,8,1.6130337772788563,0.09328557320728123,1,0,1
2015,8,1,8,51,1872,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2015,8,4,21,163,8317,640,8,1.6130337772788563,-0.48406557357156066,1,2,2
2015,9,3,15,109,3973,640,8,1.6130337772788563,-0.48406557357156066,1,0,1
2015,8,4,20,152,6957,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2015,9,2,13,93,2835,640,8,1.6130337772788563,-0.19539000018213973,1,0,3
2015,8,1,8,51,1806,640,8,1.6130337772788563,-0.19539000018213973,1,2,2
2015,7,1,8,51,1222,640,8,1.6130337772788563,0.09328557320728123,1,2,1
2015,8,1,8,48,426,640,8,1.6130337772788563,-0.48406557357156066,1,2,1
2015,9,2,12,80,2534,640,8,1.6130337772788563,-0.48406557357156066,1,0,2
2015,8,4,17,125,6036,640,8,1.6130337772788563,-0.19539000018213973,1,2,2
2015,8,1,8,50,626,640,8,1.6130337772788563,-0.19539000018213973,1,2,1
2015,9,1,8,48,535,640,8,1.6130337772788563,0.09328557320728123,1,0,1
2015,9,4,17,125,5842,640,8,1.6130337772788563,-0.48406557357156066,1,0,3
2015,9,1,8,48,394,640,8,1.6130337772788563,1.536663440154386,2,0,3
